				Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast
Total Activity	PROFIT SHARING PLANS	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-1,278"	-82	-82	-82	-107	-107	-107	-107	-107	-106	-113	-117	-159	"-1,931"	-215	-172	-130	-112	-155	-155	-162	-154	-154	-172	-175	-174	"-1,370"	-167	-167	-167	-107	-64	-62	-85	-85	-85	-128	-128	-128	"-1,624"	-85	-101	-101	-116	-159	-159	-159	-159	-159	-143	-143	-143	"-1,726"	-143	-143	-143	-143	-143	-143	-143	-145	-145	-145	-145	-145	"-1,270"	-145	-145	-103	-103	-103	-103	-103	-103	-103	-60	-101	-101	"-1,783"	-101	-101	-101	-101	-101	-144	-143	-152	-152	-171	-158	-358														-490	-308	-183											-734	-308	-183	-244										-965	-308	-183	-244	-231									"-1,195"	-308	-183	-244	-231	-230								"-1,383"	-308	-183	-244	-231	-230	-188							"-1,749"	-308	-183	-244	-231	-230	-188	-188	-178				
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-10,058"	"-1,008"	-870	-569	-599	-882	-785	-764	"-1,275"	"-1,069"	-731	-720	-787	"-9,703"	-762	-859	-707	-786	-998	-704	-701	-680	-932	-618	-759	"-1,197"	"-8,170"	-753	-627	-619	-613	-613	-677	-629	-589	-967	-761	-608	-718	"-7,852"	-615	-633	-639	-778	-640	-636	-587	-673	-664	-599	-699	-695	"-6,627"	-543	-643	-643	-552	-555	-551	-551	-554	-522	-528	-492	-497	"-6,077"	-500	-500	-488	-479	-479	-479	-476	-488	-485	-485	-553	-665	"-10,330"	-671	-704	-861	-980	"-1,009"	"-1,056"	"-1,065"	-699	-720	-754	-947	-865														"-2,268"	"-1,125"	"-1,144"											"-3,392"	"-1,125"	"-1,144"	"-1,124"										"-4,410"	"-1,125"	"-1,144"	"-1,124"	"-1,019"									"-5,423"	"-1,125"	"-1,144"	"-1,124"	"-1,019"	"-1,013"								"-6,452"	"-1,125"	"-1,144"	"-1,124"	"-1,019"	"-1,013"	"-1,030"							"-8,003"	"-1,125"	"-1,144"	"-1,124"	"-1,019"	"-1,013"	"-1,030"	-958	-593				
Total Activity	401K NSI IMPORT	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-910,413"	"-70,000"	"-69,150"	"-70,550"	"-72,950"	"-74,800"	"-84,500"	"-78,750"	"-75,950"	"-77,925"	"-75,563"	"-82,813"	"-77,463"	"-977,800"	"-77,975"	"-79,725"	"-78,675"	"-81,775"	"-83,075"	"-82,275"	"-86,925"	"-85,875"	"-81,875"	"-79,325"	"-78,975"	"-81,325"	"-1,020,050"	"-78,175"	"-79,275"	"-79,875"	"-84,875"	"-83,525"	"-85,575"	"-84,375"	"-87,675"	"-87,675"	"-87,175"	"-90,750"	"-91,100"	"-1,236,900"	"-91,100"	"-90,100"	"-94,000"	"-97,350"	"-101,250"	"-110,750"	"-106,850"	"-107,500"	"-105,250"	"-110,450"	"-109,000"	"-113,300"	"-1,446,250"	"-112,850"	"-111,450"	"-115,000"	"-118,950"	"-119,900"	"-124,650"	"-124,000"	"-123,650"	"-123,350"	"-121,950"	"-124,500"	"-126,000"	"-1,602,533"	"-129,150"	"-130,325"	"-128,425"	"-128,950"	"-133,400"	"-134,500"	"-133,750"	"-141,767"	"-135,267"	"-137,467"	"-135,167"	"-134,367"	"-1,682,367"	"-134,567"	"-133,117"	"-133,017"	"-136,167"	"-140,367"	"-140,367"	"-141,167"	"-145,150"	"-146,900"	"-142,900"	"-144,850"	"-143,800"														"-288,700"	"-145,200"	"-143,500"											"-429,650"	"-145,200"	"-143,500"	"-140,950"										"-574,250"	"-145,200"	"-143,500"	"-140,950"	"-144,600"									"-717,150"	"-145,200"	"-143,500"	"-140,950"	"-144,600"	"-142,900"								"-863,350"	"-145,200"	"-143,500"	"-140,950"	"-144,600"	"-142,900"	"-146,200"							"-1,150,000"	"-145,200"	"-143,500"	"-140,950"	"-144,600"	"-142,900"	"-146,200"	"-141,850"	"-144,800"				
Total Activity	401K NSI EXPORT	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	-225		-75		-150																						-11											-11		-161												-161	0			672	-672									0	"1,717"	"-1,717"																																																																																																																		
Total Activity	401K SINGLE	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-643,233"	"-58,570"	"-40,443"	"-47,971"	"-49,324"	"-49,473"	"-56,427"	"-63,933"	"-63,713"	"-47,998"	"-44,835"	"-59,693"	"-60,854"	"-742,443"	"-51,745"	"-54,448"	"-48,562"	"-84,027"	"-76,097"	"-63,129"	"-88,851"	"-68,876"	"-49,980"	"-51,969"	"-39,702"	"-65,057"	"-137,098"	"-4,922"	"-9,737"	"-13,901"	"-8,265"	"-11,981"	"-26,133"	"-11,852"	"-7,473"	"-7,500"	"-8,670"	"-17,299"	"-9,366"	"-118,976"	"-11,057"	"-9,717"	"-9,493"	"-13,679"	"-10,704"	"-15,753"	"-13,105"	"-6,357"	"-6,320"	"-6,385"	"-6,305"	"-10,097"	"-133,728"	"-8,297"	"-6,216"	"-10,162"	"-11,913"	"-7,942"	"-8,605"	"-26,395"	"-14,192"	"-11,886"	"-12,038"	"-7,880"	"-8,204"	"-91,075"	"-9,905"	"-9,932"	"-8,061"	"-8,077"	"-8,763"	"-7,614"	"-7,909"	"-5,549"	"-5,629"	"-5,628"	"-5,773"	"-8,235"	"-68,499"	"-6,217"	"-6,305"	"-6,055"	"-5,917"	"-6,613"	"-5,634"	"-5,701"	"-4,974"	"-5,486"	"-5,350"	"-5,199"	"-5,048"														"-10,443"	"-5,161"	"-5,282"											"-15,592"	"-5,161"	"-5,282"	"-5,149"										"-20,725"	"-5,161"	"-5,282"	"-5,149"	"-5,133"									"-25,829"	"-5,161"	"-5,282"	"-5,149"	"-5,133"	"-5,104"								"-30,952"	"-5,161"	"-5,282"	"-5,149"	"-5,133"	"-5,104"	"-5,123"							"-41,191"	"-5,161"	"-5,282"	"-5,149"	"-5,133"	"-5,104"	"-5,123"	"-5,137"	"-5,102"				
Total Activity	401K SDA	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW	"-21,800"	"-1,725"	"-1,530"	"-1,545"	"-1,710"	"-1,710"	"-1,920"	"-2,160"	"-1,880"	"-1,950"	"-1,890"	"-1,965"	"-1,815"	"-25,280"	"-1,830"	"-1,980"	"-1,880"	"-1,910"	"-2,160"	"-2,055"	"-2,130"	"-2,210"	"-2,225"	"-2,360"	"-2,255"	"-2,285"	"-27,230"	"-2,155"	"-2,170"	"-2,380"	"-2,170"	"-2,350"	"-2,275"	"-2,200"	"-2,210"	"-2,285"	"-2,285"	"-2,360"	"-2,390"	"-29,435"	"-2,425"	"-2,320"	"-2,445"	"-2,395"	"-2,440"	"-2,485"	"-2,435"	"-2,430"	"-2,410"	"-2,410"	"-2,515"	"-2,725"	"-31,090"	"-2,575"	"-2,575"	"-2,485"	"-2,510"	"-2,930"	"-2,720"	"-2,585"	"-2,425"	"-2,590"	"-2,485"	"-2,455"	"-2,755"	"-32,044"	"-2,755"	"-2,590"	"-2,620"	"-2,620"	"-2,665"	"-2,680"	"-3,070"	"-2,635"	"-2,605"	"-2,590"	"-2,605"	"-2,609"	"-32,678"	"-2,736"	"-2,680"	"-2,609"	"-2,594"	"-2,804"	"-2,669"	"-3,419"	"-2,644"	"-2,699"	"-2,669"	"-2,580"	"-2,575"														"-5,240"	"-2,530"	"-2,710"											"-7,890"	"-2,530"	"-2,710"	"-2,650"										"-10,415"	"-2,530"	"-2,710"	"-2,650"	"-2,525"									"-12,910"	"-2,530"	"-2,710"	"-2,650"	"-2,525"	"-2,495"								"-15,390"	"-2,530"	"-2,710"	"-2,650"	"-2,525"	"-2,495"	"-2,480"							"-20,415"	"-2,530"	"-2,710"	"-2,650"	"-2,525"	"-2,495"	"-2,480"	"-2,460"	"-2,565"				
Total Activity	RETIREMENT PLANS	5600 401K ADMINISTRATION	SALES DISCOUNTS - NA - RW																																								-163										-18	-48	-97	"-1,849"	-85	-119	-209	-153	-183	-138	-146	-172	-148	-147	-139	-210	"-1,981"	-146	-112	-95	-95	-155	-154	-166	-208	-179	-236	-248	-187	"-1,733"	-155	-239	-184	-201	-170	-159	-128	-145	-140	-89	-54	-70														-157	-87	-70											-226	-87	-70	-69										-296	-87	-70	-69	-70									-349	-87	-70	-69	-70	-53								-385	-87	-70	-69	-70	-53	-36							-460	-87	-70	-69	-70	-53	-36	-36	-40				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4690_100																											"-39,116"	"-2,618"	"-2,645"	"-2,748"	"-3,346"	"-3,380"	"-3,301"	"-3,507"	"-3,532"	"-3,559"	"-3,397"	"-3,479"	"-3,605"	"-6,800,832"	"-3,320"	"-691,429"	"-449,748"	"-492,262"	"-610,135"	"-612,688"	"-626,558"	"-646,152"	"-648,463"	"-671,830"	"-667,303"	"-680,945"	"-12,907,876"	"-1,023,021"	"-1,019,071"	"-1,038,151"	"-1,042,533"	"-1,050,251"	"-1,046,912"	"-1,063,975"	"-1,063,224"	"-1,105,500"	"-1,136,329"	"-1,151,113"	"-1,167,796"	"-13,447,958"	"-1,150,237"	"-1,201,341"	"-1,181,171"	"-1,196,891"	"-1,211,324"	"-1,231,275"	"-1,228,127"	"-1,237,667"	"-1,232,933"	"-1,215,951"	"-1,124,844"	"-236,197"																																																																																																								
Total Activity	RETIREMENT PLANS	5600 401K ADMINISTRATION	ACCTRW4690_100																											"-1,282"	-248	-146	-112	-112	-112	-169	-84	-54	-54	-54	-53	-81	-54	-54																																																																																																																																													
Total Activity	401(K) PLANS	Prior Year Adjustment	ACCTRW4690_100																											"39,116"	"2,618"	"2,645"	"2,748"	"3,346"	"3,380"	"3,301"	"3,507"	"3,532"	"3,559"	"3,397"	"3,479"	"3,605"	"6,800,832"	"3,320"	"691,429"	"449,748"	"492,262"	"610,135"	"612,688"	"626,558"	"646,152"	"648,463"	"671,830"	"667,303"	"680,945"	"12,907,876"	"1,023,021"	"1,019,071"	"1,038,151"	"1,042,533"	"1,050,251"	"1,046,912"	"1,063,975"	"1,063,224"	"1,105,500"	"1,136,329"	"1,151,113"	"1,167,796"	"13,447,958"	"1,150,237"	"1,201,341"	"1,181,171"	"1,196,891"	"1,211,324"	"1,231,275"	"1,228,127"	"1,237,667"	"1,232,933"	"1,215,951"	"1,124,844"	"236,197"																																																																																																								
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	ACCTRW4690_551																																																																															"-89,880"											"-60,423"	"-29,458"														"-126,595"	"-98,910"	"-27,685"											"-181,430"	"-98,910"	"-27,685"	"-54,835"										"-283,680"	"-98,910"	"-27,685"	"-54,835"	"-102,250"									"-306,230"	"-98,910"	"-27,685"	"-54,835"	"-102,250"	"-22,550"								"-352,897"	"-98,910"	"-27,685"	"-54,835"	"-102,250"	"-22,550"	"-46,667"							"-509,389"	"-98,910"	"-27,685"	"-54,835"	"-102,250"	"-22,550"	"-46,667"	"-55,213"	"-101,280"				
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	ACCTRW4690_551																											"-7,095,198"	"-480,281"	"-435,951"	"-484,598"	"-589,411"	"-564,395"	"-764,055"	"-365,937"	"-1,113,479"	"-476,581"	"-496,165"	"-266,850"	"-1,057,494"	"-7,080,260"	"-459,175"	"-180,359"	"-874,418"	"-333,582"	"-462,580"	"-816,205"	"-365,302"	"-1,107,887"	"-507,304"	"-270,273"	"-589,600"	"-1,113,574"	"-6,955,694"	"-153,457"	"-456,893"	"-840,089"	"-272,426"	"-862,466"	"-463,794"	"-396,488"	"-1,089,952"	"-499,386"	"-275,805"	"-564,510"	"-1,080,427"	"-6,741,847"	"-499,652"	"-820,859"	"-251,088"	"-613,485"	"-957,882"	"-268,162"	"-665,677"	"-1,145,550"	"-209,184"	"-455,937"	"-623,099"	"-231,274"	"-5,727,658"	"-439,860"	"-573,272"	"-194,921"	"-817,231"	"-212,444"	"-450,600"	"-537,699"	"-729,139"	"-479,886"	"-744,456"	"-390,457"	"-157,690"														"-645,212"	"-547,442"	"-97,770"											"-889,935"	"-547,442"	"-97,770"	"-244,723"										"-1,372,960"	"-547,442"	"-97,770"	"-244,723"	"-483,025"									"-1,511,834"	"-547,442"	"-97,770"	"-244,723"	"-483,025"	"-138,874"								"-1,765,915"	"-547,442"	"-97,770"	"-244,723"	"-483,025"	"-138,874"	"-254,082"							"-2,378,450"	"-547,442"	"-97,770"	"-244,723"	"-483,025"	"-138,874"	"-254,082"	"-248,266"	"-364,269"				
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	ACCTRW4690_551																																								"-1,400"								-500			-200	-700	-850				-200				-650																																																																																																																									
Total Activity	401K SINGLE	5600 401K ADMINISTRATION	ACCTRW4690_551																											"-884,303"	"-56,726"	"-47,967"	"-65,630"	"-87,565"	"-75,402"	"-83,250"	"-44,774"	"-97,173"	"-62,430"	"-70,236"	"-41,182"	"-151,970"	"-1,068,412"	"-62,599"	"-26,465"	"-123,748"	"-58,751"	"-73,907"	"-134,082"	"-64,884"	"-140,518"	"-94,682"	"-40,641"	"-75,660"	"-172,476"	"-1,033,031"	"-33,471"	"-74,558"	"-114,797"	"-42,936"	"-103,438"	"-81,784"	"-76,531"	"-135,807"	"-70,007"	"-52,706"	"-93,887"	"-153,111"	"-853,157"	"-42,785"	"-100,280"	"-44,141"	"-76,248"	"-102,445"	"-44,742"	"-99,337"	"-112,634"	"-43,714"	"-57,635"	"-92,006"	"-37,192"	"-1,058,554"	"-64,438"	"-99,029"	"-41,440"	"-120,081"	"-60,054"	"-102,464"	"-113,959"	"-105,909"	"-88,281"	"-132,662"	"-97,580"	"-32,658"														"-96,953"	"-72,679"	"-24,274"											"-143,920"	"-72,679"	"-24,274"	"-46,968"										"-240,072"	"-72,679"	"-24,274"	"-46,968"	"-96,152"									"-277,766"	"-72,679"	"-24,274"	"-46,968"	"-96,152"	"-37,694"								"-327,742"	"-72,679"	"-24,274"	"-46,968"	"-96,152"	"-37,694"	"-49,976"							"-399,690"	"-72,679"	"-24,274"	"-46,968"	"-96,152"	"-37,694"	"-49,976"	"-42,174"	"-29,775"				
Total Activity	401(K) PLANS	5745 EPLAN	SALES DISCOUNTS - CONTRACT PLAN - RW	"-1,194"											96	"-1,290"	"-11,800"	"-1,150"	-750	-500	"-1,650"	"-1,000"	"-2,000"	"-2,250"	-750	-750	-500		-500	"-21,200"	"-1,250"	-500	"-2,500"	"-3,250"	"-3,750"	"-1,000"	"-2,250"	-750	"-2,000"	"-2,450"	"-1,250"	-250	"-2,310"	"-1,250"	-750	205	-105	160	-15	-165	-75	-135	-45	-135		"-3,420"	-45	-45	-240	-495	-465	-195	-525	-405	-435	-210	-90	-270	"-1,358"	-180	-210	-45	-315	"1,553"	-345	"-1,638"	408	-225	-90	-90	-180	"-2,565"	-225	-360	-90	-270	-315	-180	-495	"2,745"	"8,075"	"-11,225"	-45	-180														-180	-45	-135											-315	-45	-135	-135										-810	-45	-135	-135	-495									"-1,035"	-45	-135	-135	-495	-225								"-1,305"	-45	-135	-135	-495	-225	-270							"-1,935"	-45	-135	-135	-495	-225	-270	-225	-405				
			* fee revenue	"147,094,416"	"10,621,962"	"10,558,383"	"10,297,496"	"12,719,410"	"13,797,724"	"11,049,608"	"15,706,253"	"12,860,280"	"12,668,178"	"11,406,185"	"13,333,885"	"12,075,052"	"133,491,090"	"10,448,026"	"11,213,386"	"10,818,192"	"11,672,778"	"10,748,769"	"10,928,536"	"11,683,135"	"11,247,298"	"11,018,323"	"11,351,505"	"11,399,895"	"10,961,248"	"141,100,659"	"11,401,715"	"11,548,359"	"11,673,597"	"11,492,651"	"11,921,475"	"11,614,686"	"11,644,453"	"12,126,073"	"11,742,221"	"11,884,395"	"12,021,327"	"12,029,707"	"152,485,842"	"11,737,429"	"12,668,952"	"12,410,314"	"13,282,184"	"12,598,069"	"12,580,587"	"12,427,574"	"13,217,357"	"12,725,101"	"12,852,729"	"12,807,377"	"13,178,170"	"163,661,152"	"13,049,318"	"13,105,257"	"13,181,006"	"15,907,869"	"13,577,688"	"13,377,368"	"13,433,234"	"13,352,711"	"13,141,131"	"13,462,049"	"13,695,332"	"14,378,189"	"174,484,302"	"13,736,179"	"14,220,670"	"13,644,131"	"16,989,339"	"14,109,636"	"14,741,935"	"14,323,450"	"14,914,098"	"14,831,604"	"14,754,269"	"14,109,521"	"14,109,469"	"176,377,373"	"13,747,696"	"14,737,453"	"14,392,679"	"16,883,066"	"14,170,118"	"14,230,746"	"14,829,063"	"14,541,670"	"14,785,258"	"15,017,237"	"14,843,785"	"14,198,602"																																																																																											
																																																																																																																																																																																									
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	DIRECT BILL/MONEY MGMT REVENUE - RW																																																																															"1,691"									0	179	470	"1,042"														"6,821"	"2,384"	"4,437"											"682,747"	"2,384"	"4,437"	"7,255"	"17,377"	"26,250"	"35,203"	"48,631"	"63,356"	"81,992"	"105,392"	"130,203"	"160,266"	"288,652"	"2,384"	"4,437"	"7,255"	"10,633"	"15,286"	"18,516"	"24,814"	"30,219"	"31,645"	"41,362"	"46,606"	"55,495"	"316,982"	"2,384"	"4,437"	"7,255"	"10,633"	"16,877"	"20,544"	"27,146"	"33,197"	"34,955"	"45,861"	"51,830"	"61,862"	"326,583"	"2,384"	"4,437"	"7,255"	"10,633"	"16,877"	"23,191"	"27,699"	"34,192"	"35,918"	"47,155"	"53,263"	"63,577"	"294,301"	"2,384"	"4,437"	"7,255"	"10,633"	"16,877"	"23,191"	"29,447"	"37,225"	"30,384"	"38,195"	"43,042"	"51,231"
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	DIRECT BILL/MONEY MGMT REVENUE - RW	"43,293,596"	"3,367,856"	"3,683,278"	"3,611,528"	"3,522,287"	"3,597,980"	"3,605,980"	"3,421,961"	"4,052,254"	"3,339,392"	"3,737,970"	"3,628,055"	"3,725,054"	"47,511,886"	"3,898,780"	"3,969,267"	"3,766,663"	"4,153,570"	"3,717,621"	"3,713,279"	"3,822,965"	"3,883,762"	"4,018,310"	"3,825,446"	"4,310,081"	"4,432,142"	"54,077,711"	"4,022,711"	"4,266,857"	"4,506,234"	"4,267,671"	"4,420,306"	"4,279,129"	"4,486,079"	"4,597,032"	"4,428,179"	"4,885,038"	"4,988,469"	"4,930,005"	"68,406,979"	"5,304,353"	"5,593,360"	"4,849,889"	"5,591,621"	"5,980,670"	"5,411,201"	"6,229,096"	"6,063,991"	"5,506,710"	"6,219,374"	"6,162,980"	"5,493,732"	"81,038,828"	"6,728,716"	"6,833,519"	"6,959,925"	"6,890,028"	"6,840,540"	"6,539,464"	"6,670,383"	"6,354,454"	"6,531,975"	"6,997,805"	"7,083,201"	"6,608,818"	"86,663,905"	"7,008,111"	"7,351,299"	"7,505,426"	"7,237,126"	"7,307,880"	"7,491,319"	"7,610,730"	"7,695,311"	"7,649,395"	"7,136,307"	"6,608,507"	"6,062,495"	"84,546,877"	"6,117,376"	"6,588,268"	"6,469,048"	"6,567,214"	"6,715,605"	"6,765,313"	"7,161,283"	"7,357,048"	"7,416,170"	"7,578,697"	"7,753,411"	"8,057,442"	"92,692,931"	"7,932,271"	"8,219,584"	"8,295,773"	"7,487,696"	"7,746,159"	"7,521,314"	"7,776,514"	"7,855,834"	"7,090,013"	"7,662,195"	"7,411,710"	"7,693,868"	"94,034,423"	"7,902,903"	"8,198,131"	"8,501,992"	"7,617,987"	"7,879,170"	"7,653,238"	"7,913,247"	"7,985,074"	"7,207,697"	"7,790,353"	"7,544,178"	"7,840,454"	"93,527,342"	"7,902,903"	"8,198,131"	"8,323,736"	"7,719,707"	"7,846,520"	"7,611,907"	"7,856,119"	"7,925,743"	"7,155,217"	"7,732,058"	"7,484,349"	"7,770,951"	"97,980,419"	"7,902,903"	"8,198,131"	"8,323,736"	"8,193,007"	"8,224,818"	"7,990,508"	"8,307,608"	"8,334,550"	"7,545,400"	"8,386,963"	"8,134,474"	"8,438,320"	"100,213,149"	"7,902,903"	"8,198,131"	"8,323,736"	"8,193,007"	"8,193,318"	"8,243,548"	"8,603,329"	"8,677,535"	"7,862,073"	"8,737,693"	"8,481,046"	"8,796,828"	"99,453,900"	"7,902,903"	"8,198,131"	"8,323,736"	"8,193,007"	"8,193,318"	"8,472,424"	"8,442,820"	"8,495,272"	"7,699,631"	"8,565,179"	"8,322,373"	"8,645,105"	"97,083,334"	"7,902,903"	"8,198,131"	"8,323,736"	"8,193,007"	"8,193,318"	"8,472,424"	"8,235,962"	"8,314,013"	"7,233,223"	"8,056,025"	"7,828,223"	"8,132,366"
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	DIRECT BILL/MONEY MGMT REVENUE - RW	"2,938,661"	"228,586"	"240,023"	"231,141"	"223,379"	"247,890"	"224,123"	"247,978"	"240,021"	"250,407"	"247,666"	"276,405"	"281,042"	"2,814,041"	"248,177"	"250,568"	"244,784"	"243,073"	"234,843"	"228,530"	"238,919"	"229,460"	"216,999"	"218,042"	"230,363"	"230,282"	"3,121,755"	"245,093"	"409,915"	"233,131"	"245,033"	"233,460"	"243,878"	"236,070"	"249,123"	"256,433"	"242,295"	"260,233"	"267,090"	"3,410,424"	"270,298"	"258,478"	"276,254"	"272,966"	"282,129"	"285,381"	"276,550"	"313,858"	"304,679"	"274,691"	"298,900"	"296,240"	"3,543,258"	"296,608"	"299,032"	"317,804"	"311,535"	"303,720"	"293,195"	"289,492"	"279,064"	"278,814"	"265,570"	"299,318"	"309,105"	"3,755,685"	"306,985"	"287,508"	"305,400"	"297,064"	"302,525"	"306,680"	"300,961"	"347,374"	"363,571"	"329,993"	"318,564"	"289,061"	"4,255,134"	"309,313"	"310,018"	"321,994"	"356,448"	"316,269"	"330,285"	"351,003"	"393,841"	"384,707"	"356,485"	"436,283"	"388,488"	"4,020,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,126,957"	"400,320"	"376,637"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,163,123"	"400,320"	"376,637"	"371,166"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,205,509"	"400,320"	"376,637"	"371,166"	"377,386"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,243,449"	"400,320"	"376,637"	"371,166"	"377,386"	"372,941"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,283,348"	"400,320"	"376,637"	"371,166"	"377,386"	"372,941"	"374,898"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"335,000"	"4,547,157"	"400,320"	"376,637"	"371,166"	"377,386"	"372,941"	"374,898"	"370,045"	"383,764"	"380,000"	"380,000"	"380,000"	"380,000"
Total Activity	401(K) PLANS	5745 EPLAN	DIRECT BILL/MONEY MGMT REVENUE - RW	"7,636,465"	"665,010"	"590,087"	"643,767"	"610,225"	"609,361"	"636,445"	"639,704"	"562,776"	"629,130"	"623,236"	"586,921"	"839,802"	"7,415,694"	"529,427"	"624,832"	"640,256"	"617,593"	"623,763"	"611,978"	"629,758"	"587,274"	"567,929"	"637,223"	"690,198"	"655,463"	"7,468,318"	"701,289"	"426,270"	"637,154"	"660,877"	"726,985"	"706,699"	"508,735"	"521,536"	"623,286"	"674,515"	"627,307"	"653,666"	"8,194,956"	"743,857"	"683,217"	"679,488"	"752,004"	"674,774"	"688,236"	"684,247"	"689,847"	"434,535"	"949,294"	"616,209"	"599,246"	"8,035,874"	"764,791"	"623,006"	"684,701"	"732,691"	"632,686"	"658,861"	"670,260"	"584,975"	"638,796"	"653,814"	"709,011"	"682,281"	"10,433,848"	"691,591"	"865,003"	"785,316"	"751,198"	"778,731"	"677,979"	"872,141"	"782,582"	"738,910"	"755,265"	"612,150"	"2,122,983"	"10,330,650"	"669,007"	"716,387"	"760,478"	"823,684"	"761,803"	"904,697"	"970,067"	"850,767"	"997,756"	"1,079,503"	"796,018"	"1,000,484"	"12,146,496"	"929,046"	"969,758"	"977,891"	"957,600"	"1,002,219"	"981,695"	"1,034,894"	"1,059,721"	"973,084"	"1,088,686"	"1,063,026"	"1,108,876"	"11,981,589"	"937,186"	"823,296"	"981,461"	"954,148"	"998,652"	"978,243"	"1,031,327"	"1,056,225"	"969,991"	"1,085,333"	"1,059,919"	"1,105,808"	"11,917,741"	"937,186"	"823,296"	"940,503"	"955,246"	"996,736"	"975,852"	"1,028,404"	"1,052,971"	"966,911"	"1,081,869"	"1,056,521"	"1,102,247"	"12,009,224"	"937,186"	"823,296"	"940,503"	"1,218,356"	"970,128"	"956,954"	"1,008,252"	"1,032,055"	"947,527"	"1,060,055"	"1,035,113"	"1,079,799"	"12,264,785"	"937,186"	"823,296"	"940,503"	"1,218,356"	"1,149,655"	"969,988"	"1,018,471"	"1,042,568"	"957,212"	"1,070,913"	"1,045,736"	"1,090,901"	"12,538,100"	"937,186"	"823,296"	"940,503"	"1,218,356"	"1,149,655"	"1,226,812"	"1,018,001"	"1,046,050"	"960,357"	"1,074,395"	"1,049,106"	"1,094,383"	"12,453,372"	"937,186"	"823,296"	"940,503"	"1,218,356"	"1,149,655"	"1,226,812"	"1,276,030"	"1,221,102"	"836,212"	"939,755"	"921,060"	"963,405"
